#geom;width;cost;start_time;end_time;iteration
LINESTRINGZ(17.4682 -40.7123 1.45762E-13, 13.9972 -39.4481 -9.70433E-13);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(13.9972 -39.4481 -9.70433E-13, 12.2335 -35.4777 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(12.2335 -35.4777 0, 10.0286 -32.2066 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(10.0286 -32.2066 0, 7.91766 -28.7865 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(7.91766 -28.7865 0, 5.78199 -25.4057 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(5.78199 -25.4057 0, 3.65285 -22.0146 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(3.65285 -22.0146 0, 1.52199 -18.6262 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(1.52199 -18.6262 0, -0.608423 -15.237 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-0.608423 -15.237 0, -2.73895 -11.8481 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-2.73895 -11.8481 0, -4.86945 -8.45907 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-4.86945 -8.45907 0, -6.99996 -5.07008 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-6.99996 -5.07008 0, -9.13046 -1.68109 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-9.13046 -1.68109 0, -11.261 1.7079 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-11.261 1.7079 0, -13.3914 5.09694 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-13.3914 5.09694 0, -15.5221 8.48575 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-15.5221 8.48575 0, -17.6521 11.8754 6.78711E-13);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-17.6521 11.8754 6.78711E-13, -19.7843 15.2618 2.27833E-15);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-19.7843 15.2618 2.27833E-15, -21.9086 18.6606 5.57364E-13);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-21.9086 18.6606 5.57364E-13, -24.0625 22.0125 3.18842E-13);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-24.0625 22.0125 3.18842E-13, -26.1041 25.5424 -9.33504E-13);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-26.1041 25.5424 -9.33504E-13, -28.3235 28.7906 -3.41605E-13);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-28.3235 28.7906 -3.41605E-13, -30.5199 32.0751 2.93041E-13);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-30.5199 32.0751 2.93041E-13, -32.554 35.6168 2.27579E-13);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-32.554 35.6168 2.27579E-13, -34.6993 38.9825 5.75632E-15);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-34.6993 38.9825 5.75632E-15, -37.2723 41.67 -4.27007E-14);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-37.2723 41.67 -4.27007E-14, -44.8121 52.6168 1.77835E-14);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-44.8121 52.6168 1.77835E-14, -41.4294 47.1875 3.02364E-14);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-41.4294 47.1875 3.02364E-14, -43.0704 51.3609 -1.27676E-14);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-43.0704 51.3609 -1.27676E-14, -45.1657 54.8237 5.33759E-15);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-45.1657 54.8237 5.33759E-15, -45.9431 60.348 1.52423E-13);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-45.9431 60.348 1.52423E-13, -49.7859 61.0774 -2.69762E-12);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(32.7726 -70.0506 4.41623E-15, 32.0457 -64.3489 7.47796E-15);9;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(32.0457 -64.3489 7.47796E-15, 29.9516 -61.3622 -1.6864E-14);9;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(3.48766 -23.6464 -2.63529E-11, -19.0171 58.2138 4.93687E-12);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(29.9516 -61.3622 -1.6864E-14, 25.9373 -52.5322 -1.50906E-14);9;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-19.0171 58.2138 4.93687E-12, 116.391 -264.495 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(25.9373 -52.5322 -1.50906E-14, 27.6103 -58.1332 1.15994E-14);9;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(116.391 -264.495 0, 31.3513 -49.776 4.17569E-18);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(27.6103 -58.1332 1.15994E-14, 3.48766 -23.6464 -2.63529E-11);9;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(31.3513 -49.776 4.17569E-18, 32.2023 -44.4493 -3.30649E-18);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(32.2023 -44.4493 -3.30649E-18, 31.9743 -38.6955 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(31.9743 -38.6955 0, 32.3808 -34.7162 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(32.3808 -34.7162 0, 32.7872 -30.7369 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(32.7872 -30.7369 0, 33.1937 -26.7576 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(33.1937 -26.7576 0, 33.6002 -22.7783 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(33.6002 -22.7783 0, 34.0067 -18.799 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(34.0067 -18.799 0, 34.4132 -14.8198 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(34.4132 -14.8198 0, 34.8196 -10.8405 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(34.8196 -10.8405 0, 35.2261 -6.86117 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-28.6397 71.546 0, -28.8 67.5492 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-28.8 67.5492 0, -28.9603 63.5524 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-28.9603 63.5524 0, -29.1206 59.5556 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-29.1206 59.5556 0, -29.5532 57.69 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-29.5532 57.69 0, -30.5544 53.0177 0);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-30.5544 53.0177 0, -31.6617 51.7002 -1.19195E-18);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-31.6617 51.7002 -1.19195E-18, -33.5112 48.8198 -1.67798E-12);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-33.5112 48.8198 -1.67798E-12, -35.2578 45.0057 -1.36057E-13);4;10;2014-08-30 00:00:04;2014-08-30 00:00:05;4
LINESTRINGZ(-35.2578 45.0057 -1.36057E-13, -44.8121 52.6168 1.77835E-14);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(3.48766 -23.6464 -2.63529E-11, 21.9682 -53.8774 1.86443E-12);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(21.9682 -53.8774 1.86443E-12, 20.1282 -50.0279 -2.91525E-13);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(20.1282 -50.0279 -2.91525E-13, 17.4686 -47.4776 -1.41999E-12);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(17.4686 -47.4776 -1.41999E-12, 17.4682 -40.7123 1.45762E-13);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(17.4682 -40.7123 1.45762E-13, 13.9972 -39.4481 -9.70433E-13);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(13.9972 -39.4481 -9.70433E-13, 12.2335 -35.4777 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(12.2335 -35.4777 0, 10.0286 -32.2066 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(10.0286 -32.2066 0, 7.91766 -28.7865 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(7.91766 -28.7865 0, 5.78199 -25.4057 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(5.78199 -25.4057 0, 3.65285 -22.0146 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(3.65285 -22.0146 0, 1.52199 -18.6262 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(1.52199 -18.6262 0, -0.608423 -15.237 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-0.608423 -15.237 0, -2.73895 -11.8481 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-2.73895 -11.8481 0, -4.86945 -8.45907 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-4.86945 -8.45907 0, -6.99996 -5.07008 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-6.99996 -5.07008 0, -9.13046 -1.68109 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-9.13046 -1.68109 0, -11.261 1.7079 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-11.261 1.7079 0, -13.3914 5.09694 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-13.3914 5.09694 0, -15.5221 8.48575 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-15.5221 8.48575 0, -17.6521 11.8754 6.78711E-13);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-17.6521 11.8754 6.78711E-13, -19.7843 15.2618 2.27833E-15);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-19.7843 15.2618 2.27833E-15, -21.9086 18.6606 5.57364E-13);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-21.9086 18.6606 5.57364E-13, -24.0625 22.0125 3.18842E-13);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-24.0625 22.0125 3.18842E-13, -26.1041 25.5424 -9.33504E-13);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-26.1041 25.5424 -9.33504E-13, -28.3235 28.7906 -3.41605E-13);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-28.3235 28.7906 -3.41605E-13, -30.5199 32.0751 2.93041E-13);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-30.5199 32.0751 2.93041E-13, -32.554 35.6168 2.27579E-13);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-32.554 35.6168 2.27579E-13, -34.6993 38.9825 5.75632E-15);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-34.6993 38.9825 5.75632E-15, -37.2723 41.67 -4.27007E-14);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-37.2723 41.67 -4.27007E-14, -44.8121 52.6168 1.77835E-14);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-44.8121 52.6168 1.77835E-14, -41.4294 47.1875 3.02364E-14);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-41.4294 47.1875 3.02364E-14, -43.0704 51.3609 -1.27676E-14);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-43.0704 51.3609 -1.27676E-14, -45.1657 54.8237 5.33759E-15);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-45.1657 54.8237 5.33759E-15, -45.9431 60.348 1.52423E-13);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-45.9431 60.348 1.52423E-13, -49.7859 61.0774 -2.69762E-12);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(32.7726 -70.0506 4.41623E-15, 32.0457 -64.3489 7.47796E-15);9;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(32.0457 -64.3489 7.47796E-15, 29.9516 -61.3622 -1.6864E-14);9;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(3.48766 -23.6464 -2.63529E-11, -19.0171 58.2138 4.93687E-12);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(29.9516 -61.3622 -1.6864E-14, 25.9373 -52.5322 -1.50906E-14);9;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-19.0171 58.2138 4.93687E-12, 116.391 -264.495 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(25.9373 -52.5322 -1.50906E-14, 27.6103 -58.1332 1.15994E-14);9;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(116.391 -264.495 0, 31.3513 -49.776 4.17569E-18);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(27.6103 -58.1332 1.15994E-14, 3.48766 -23.6464 -2.63529E-11);9;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(31.3513 -49.776 4.17569E-18, 32.2023 -44.4493 -3.30649E-18);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(32.2023 -44.4493 -3.30649E-18, 31.9743 -38.6955 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(31.9743 -38.6955 0, 32.3808 -34.7162 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(32.3808 -34.7162 0, 32.7872 -30.7369 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(32.7872 -30.7369 0, 33.1937 -26.7576 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(33.1937 -26.7576 0, 33.6002 -22.7783 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(33.6002 -22.7783 0, 34.0067 -18.799 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(34.0067 -18.799 0, 34.4132 -14.8198 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(34.4132 -14.8198 0, 34.8196 -10.8405 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(34.8196 -10.8405 0, 35.2261 -6.86117 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-28.6397 71.546 0, -28.8 67.5492 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-28.8 67.5492 0, -28.9603 63.5524 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-28.9603 63.5524 0, -29.1206 59.5556 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-29.1206 59.5556 0, -29.5532 57.69 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-29.5532 57.69 0, -30.5544 53.0177 0);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-30.5544 53.0177 0, -31.6617 51.7002 -1.19195E-18);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-31.6617 51.7002 -1.19195E-18, -33.5112 48.8198 -1.67798E-12);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-33.5112 48.8198 -1.67798E-12, -35.2578 45.0057 -1.36057E-13);4;10;2014-08-30 00:00:05;2014-08-30 00:00:06;5
LINESTRINGZ(-35.3146 45.1299 -6.60219E-06, -44.8483 52.8708 -2.46528E-08);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(6.98845 -28.8834 2.2874E-05, 21.9903 -53.6109 1.64382E-05);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(21.9903 -53.6109 1.64382E-05, 19.9537 -50.2614 -3.35321E-07);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(19.9537 -50.2614 -3.35321E-07, 16.2971 -45.5013 -0.000212579);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(16.2971 -45.5013 -0.000212579, 19.2637 -41.7788 9.52352E-05);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(19.2637 -41.7788 9.52352E-05, 14.1613 -40.6515 0.000185123);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(14.1613 -40.6515 0.000185123, 15.5126 -40.7158 0.000156807);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(15.5126 -40.7158 0.000156807, 7.77977 -28.6653 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(7.77977 -28.6653 0, 8.77222 -30.0013 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(8.77222 -30.0013 0, 5.60882 -25.0783 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(5.60882 -25.0783 0, 3.7333 -22.0537 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(3.7333 -22.0537 0, 1.53307 -18.5652 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(1.53307 -18.5652 0, -0.578286 -15.2006 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-0.578286 -15.2006 0, -2.71318 -11.804 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-2.71318 -11.804 0, -4.84174 -8.41583 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-4.84174 -8.41583 0, -6.97212 -5.02532 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-6.97212 -5.02532 0, -9.10151 -1.63603 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-9.10151 -1.63603 0, -11.233 1.756 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-11.233 1.756 0, -13.357 5.13798 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-13.357 5.13798 0, -15.5091 8.55866 -0.000112766);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-15.5091 8.55866 -0.000112766, -17.5568 11.8317 -0.000457828);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-17.5568 11.8317 -0.000457828, -20.004 15.6863 -0.00020685);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-20.004 15.6863 -0.00020685, -21.0278 17.4162 -0.000427759);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-21.0278 17.4162 -0.000427759, -27.352 27.228 -0.000150144);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-27.352 27.228 -0.000150144, -23.7184 22.2599 0.000648664);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-23.7184 22.2599 0.000648664, -28.2793 28.7744 0.000297277);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-28.2793 28.7744 0.000297277, -30.074 31.1439 -0.000167781);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-30.074 31.1439 -0.000167781, -31.2927 33.8684 -0.000203867);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-31.2927 33.8684 -0.000203867, -36.3155 41.5931 -3.69754E-05);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-36.3155 41.5931 -3.69754E-05, -37.3618 40.9895 3.9327E-06);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-37.3618 40.9895 3.9327E-06, -44.8483 52.8708 -2.46528E-08);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-44.8483 52.8708 -2.46528E-08, -41.6361 47.7809 3.99226E-07);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-41.6361 47.7809 3.99226E-07, -43.9771 52.3971 2.58607E-06);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-43.9771 52.3971 2.58607E-06, -46.6403 58.943 -6.52612E-06);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-46.6403 58.943 -6.52612E-06, -45.0252 60.0569 0.000631385);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-45.0252 60.0569 0.000631385, -50.0623 61.0249 -5.95845E-05);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(32.3969 -72.9977 2.73244E-07, 34.1316 -67.744 1.92315E-07);9;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(34.1316 -67.744 1.92315E-07, 35.2535 -68.8744 1.71637E-07);9;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(6.98845 -28.8834 2.2874E-05, -26.0196 48.2181 -7.85051E-06);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(35.2535 -68.8744 1.71637E-07, 28.5963 -40.1804 8.5926E-07);9;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-26.0196 48.2181 -7.85051E-06, 133.878 -222.819 -1.8215E-07);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(28.5963 -40.1804 8.5926E-07, 32.908 -64.9225 8.34849E-06);9;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(133.878 -222.819 -1.8215E-07, 31.8607 -52.9641 -1.7368E-15);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(32.908 -64.9225 8.34849E-06, 6.98845 -28.8834 2.2874E-05);9;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(31.8607 -52.9641 -1.7368E-15, 32.5223 -46.4521 3.53441E-13);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(32.5223 -46.4521 3.53441E-13, 31.9743 -38.6955 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(31.9743 -38.6955 0, 32.3808 -34.7162 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(32.3808 -34.7162 0, 32.7872 -30.7369 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(32.7872 -30.7369 0, 33.1937 -26.7576 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(33.1937 -26.7576 0, 33.6002 -22.7783 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(33.6002 -22.7783 0, 34.0067 -18.799 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(34.0067 -18.799 0, 34.4132 -14.8198 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(34.4132 -14.8198 0, 34.8196 -10.8405 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(34.8196 -10.8405 0, 35.2261 -6.86117 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-28.6397 71.546 0, -28.8 67.5492 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-28.8 67.5492 0, -28.9603 63.5524 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-28.9603 63.5524 0, -29.1206 59.5556 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-29.1206 59.5556 0, -29.6194 57.999 0);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-29.6194 57.999 0, -30.5181 53.3071 2.10176E-14);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-30.5181 53.3071 2.10176E-14, -31.6215 51.632 3.48715E-06);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-31.6215 51.632 3.48715E-06, -35.285 45.9224 -3.10484E-06);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-35.285 45.9224 -3.10484E-06, -35.3146 45.1299 -6.60219E-06);4;10;2014-08-30 00:00:06;2014-08-30 00:00:07;6
LINESTRINGZ(-35.3146 45.1299 -6.60219E-06, -44.8483 52.8708 -2.46528E-08);4;10;2014-08-30 00:00:07;2014-08-30 00:00:08;7
LINESTRINGZ(6.98845 -28.8834 2.2874E-05, 21.9903 -53.6109 1.64382E-05);4;10;2014-08-30 00:00:07;2014-08-30 00:00:08;7
LINESTRINGZ(21.9903 -53.6109 1.64382E-05, 19.9537 -50.2614 -3.35321E-07);4;10;2014-08-30 00:00:07;2014-08-30 00:00:08;7
LINESTRINGZ(19.9537 -50.2614 -3.35321E-07, 16.2971 -45.5013 -0.000212579);4;10;2014-08-30 00:00:07;2014-08-30 00:00:08;7
LINESTRINGZ(16.2971 -45.5013 -0.000212579, 19.2637 -41.7788 9.52352E-05);4;10;2014-08-30 00:00:07;2014-08-30 00:00:08;7
